seed,method,group_def,side,n,k,coverage,ci_lo,ci_hi,mean_width,worst_d_wstd_cov,worst_d_wstd_spread,worst_rf_std_cov,worst_rf_std_spread,dataset
71339737,mondrian_std,cliffB_oracle,cliff,30,22,0.7333333333333333,0.555520383048111,0.8581733668040368,2.704316396223194,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffB_oracle,noncliff,599,546,0.9115191986644408,0.8860756060382775,0.9317181816757081,2.4331398583669657,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,all,629,568,0.9030206677265501,0.8773885646126776,0.9237599583440819,2.4460735565159117,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,cliff,55,46,0.8363636363636363,0.7173625426094283,0.9114457966390772,2.687694518793104,,,,,CHEMBL233_Ki
71339737,mondrian_std,cliffA,noncliff,574,522,0.9094076655052264,0.8831253595445838,0.9302465313529891,2.422921722151372,,,,,CHEMBL233_Ki
71339737,mondrian_std,__bins__,__summary__,-1,-1,,,,2.4460735565159117,0.859504132231405,0.08644181371454096,0.8492063492063492,0.10317460317460314,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,all,629,575,0.9141494435612083,0.8896648481212429,0.9336061192564132,2.4234411052605034,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,cliff,30,25,0.8333333333333334,0.6643564949358398,0.9266345762815145,2.7053258956399646,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffB_oracle,noncliff,599,550,0.9181969949916527,0.8934928642667671,0.9375714108746257,2.4093233361263064,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,all,629,575,0.9141494435612083,0.8896648481212429,0.9336061192564132,2.4234411052605034,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,cliff,55,48,0.8727272727272727,0.7598297234409093,0.9369578957263536,2.6316148754588142,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,cliffA,noncliff,574,527,0.9181184668989547,0.8928111077386887,0.9378665680715985,2.4034941412171116,,,,,CHEMBL233_Ki
71339737,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.4234411052605034,0.8823529411764706,0.05979581915410792,0.8492063492063492,0.11904761904761907,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,all,629,566,0.8998410174880763,0.8738984165925628,0.9209294079582261,2.509210302291023,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,cliff,30,17,0.5666666666666667,0.3919730700081361,0.7262251442353347,2.1789348641586574,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffB_oracle,noncliff,599,549,0.9165275459098498,0.8916347810444719,0.9361118722400691,2.525751643098988,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,all,629,566,0.8998410174880763,0.8738984165925628,0.9209294079582261,2.509210302291023,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,cliff,55,38,0.6909090909090909,0.5597140984246408,0.7971771211488353,2.181663690784898,,,,,CHEMBL233_Ki
71339737,mondrian_nb,cliffA,noncliff,574,528,0.9198606271777003,0.8947566879447105,0.9393821448481195,2.540595430571227,,,,,CHEMBL233_Ki
71339737,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.509210302291023,0.8487394957983193,0.10993819015209394,0.8650793650793651,0.0793650793650793,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,all,629,575,0.9141494435612083,0.8896648481212429,0.9336061192564132,2.5071047564635696,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,cliff,30,18,0.6,0.42320360253322475,0.7540937188319815,2.259502187347226,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffB_oracle,noncliff,599,557,0.9298831385642737,0.9065773861926679,0.947710241946688,2.51950555291347,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,all,629,575,0.9141494435612083,0.8896648481212429,0.9336061192564132,2.5071047564635696,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,cliff,55,40,0.7272727272727273,0.5976780188832919,0.8271924806089416,2.244952655936742,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,cliffA,noncliff,574,535,0.9320557491289199,0.9084651163899715,0.9499018152806586,2.532223860172586,,,,,CHEMBL233_Ki
71339737,mondrian_nnsim,__bins__,__summary__,-1,-1,,,,2.5071047564635696,0.8783783783783784,0.07162162162162156,0.8888888888888888,0.07142857142857151,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffB_oracle,all,629,571,0.9077901430842608,0.8826378190062323,0.9279917515594829,2.4611821949821393,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffB_oracle,cliff,30,21,0.7,0.5212421254128504,0.8333525173175619,2.238900873398596,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffB_oracle,noncliff,599,550,0.9181969949916527,0.8934928642667671,0.9375714108746257,2.4723148154287267,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffA,all,629,571,0.9077901430842608,0.8826378190062323,0.9279917515594829,2.4611821949821393,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffA,cliff,55,44,0.8,0.6763512084273607,0.8844778509023875,2.215817274303704,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,cliffA,noncliff,574,527,0.9181184668989547,0.8928111077386887,0.9378665680715985,2.484692771005334,,,,,CHEMBL233_Ki
71339737,mondrian_pairgap,__bins__,__summary__,-1,-1,,,,2.4611821949821393,0.8739495798319328,0.06771708683473388,0.8333333333333334,0.12698412698412698,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffB_oracle,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.2838805957665684,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffB_oracle,cliff,30,18,0.6,0.42320360253322475,0.7540937188319815,2.3713845550948487,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffB_oracle,noncliff,599,545,0.9098497495826378,0.8842273604982718,0.9302488053588618,2.2794980936299267,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffA,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.2838805957665684,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffA,cliff,55,41,0.7454545454545455,0.6169812871823414,0.841878852269271,2.3676497766826308,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,cliffA,noncliff,574,522,0.9094076655052264,0.8831253595445838,0.9302465313529891,2.2758539320899422,,,,,CHEMBL233_Ki
71339737,mondrian_rfstd,__bins__,__summary__,-1,-1,,,,2.2838805957665684,0.8739495798319328,0.05938375350140057,0.8650793650793651,0.06349206349206349,CHEMBL233_Ki
99182118,global,cliffB_oracle,all,629,570,0.9062003179650239,0.8808861414752466,0.9265830798874833,2.5488024071266135,,,,,CHEMBL233_Ki
99182118,global,cliffB_oracle,cliff,27,16,0.5925925925925926,0.4072670096806468,0.7548524292560443,2.5488024071266135,,,,,CHEMBL233_Ki
99182118,global,cliffB_oracle,noncliff,602,554,0.920265780730897,0.8958671453216753,0.9393348578310283,2.548802407126614,,,,,CHEMBL233_Ki
99182118,global,cliffA,all,629,570,0.9062003179650239,0.8808861414752466,0.9265830798874833,2.5488024071266135,,,,,CHEMBL233_Ki
99182118,global,cliffA,cliff,64,50,0.78125,0.6656721604337418,0.8649768059328052,2.5488024071266135,,,,,CHEMBL233_Ki
99182118,global,cliffA,noncliff,565,520,0.9203539823008849,0.895085843231058,0.939944713410781,2.5488024071266135,,,,,CHEMBL233_Ki
99182118,global,__bins__,__summary__,-1,-1,,,,2.5488024071266135,0.8378378378378378,0.11216216216216213,0.7936507936507936,0.17460317460317465,CHEMBL233_Ki
99182118,mondrian_pair,cliffB_oracle,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.588373151451537,,,,,CHEMBL233_Ki
99182118,mondrian_pair,cliffB_oracle,cliff,27,14,0.5185185185185185,0.3398561575495229,0.6925677302378153,2.427008999109494,,,,,CHEMBL233_Ki
99182118,mondrian_pair,cliffB_oracle,noncliff,602,559,0.9285714285714286,0.9051672481364045,0.9465407234580522,2.595610414098107,,,,,CHEMBL233_Ki
99182118,mondrian_pair,cliffA,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.588373151451537,,,,,CHEMBL233_Ki
99182118,mondrian_pair,cliffA,cliff,64,48,0.75,0.631837235413303,0.8398507346902941,2.4577769534781364,,,,,CHEMBL233_Ki
99182118,mondrian_pair,cliffA,noncliff,565,525,0.9292035398230089,0.9050294771394459,0.9475806701685371,2.603166349098082,,,,,CHEMBL233_Ki
99182118,mondrian_pair,__bins__,__summary__,-1,-1,,,,2.588373151451537,0.8445945945945946,0.10540540540540533,0.7857142857142857,0.19841269841269837,CHEMBL233_Ki
99182118,mondrian_wstd,cliffB_oracle,all,629,578,0.918918918918919,0.8949578701214588,0.9377941448651533,2.522805489564576,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,cliffB_oracle,cliff,27,16,0.5925925925925926,0.4072670096806468,0.7548524292560443,2.6083522732669673,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,cliffB_oracle,noncliff,602,562,0.9335548172757475,0.9107839823862564,0.9508275702732522,2.5189686736842365,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,cliffA,all,629,578,0.918918918918919,0.8949578701214588,0.9377941448651533,2.522805489564576,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,cliffA,cliff,64,50,0.78125,0.6656721604337418,0.8649768059328052,2.638813546320039,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,cliffA,noncliff,565,528,0.9345132743362832,0.9110389997658843,0.9521189019417851,2.509664753932099,,,,,CHEMBL233_Ki
99182118,mondrian_wstd,__bins__,__summary__,-1,-1,,,,2.522805489564576,0.9,0.04166666666666663,0.8253968253968254,0.1428571428571429,CHEMBL233_Ki
99182118,mondrian_std,cliffB_oracle,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.5144375755407378,,,,,CHEMBL233_Ki
99182118,mondrian_std,cliffB_oracle,cliff,27,16,0.5925925925925926,0.4072670096806468,0.7548524292560443,2.556416586727138,,,,,CHEMBL233_Ki
99182118,mondrian_std,cliffB_oracle,noncliff,602,557,0.925249169435216,0.9014385034920782,0.9436670807256773,2.5125547959692547,,,,,CHEMBL233_Ki
99182118,mondrian_std,cliffA,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.5144375755407378,,,,,CHEMBL233_Ki
99182118,mondrian_std,cliffA,cliff,64,49,0.765625,0.6486674241743136,0.8525010440607586,2.618304369935013,,,,,CHEMBL233_Ki
99182118,mondrian_std,cliffA,noncliff,565,524,0.9274336283185841,0.9030338450795705,0.9460603840951838,2.502672133343864,,,,,CHEMBL233_Ki
99182118,mondrian_std,__bins__,__summary__,-1,-1,,,,2.5144375755407378,0.8916666666666667,0.04221763085399444,0.8253968253968254,0.1428571428571429,CHEMBL233_Ki
99182118,mondrian_iqr,cliffB_oracle,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.495361761912333,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,cliffB_oracle,cliff,27,13,0.48148148148148145,0.3074322697621846,0.6601438424504771,2.700568756784913,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,cliffB_oracle,noncliff,602,560,0.9302325581395349,0.9070362430694642,0.9479729222133432,2.4861581259296766,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,cliffA,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.495361761912333,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,cliffA,cliff,64,47,0.734375,0.6151712627143486,0.8270362092577739,2.6380264069457917,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,cliffA,noncliff,565,526,0.9309734513274336,0.907028793362095,0.9490972720791168,2.479201518935092,,,,,CHEMBL233_Ki
99182118,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.495361761912333,0.8716216216216216,0.07052713870895688,0.8412698412698413,0.12698412698412698,CHEMBL233_Ki
99182118,mondrian_nb,cliffB_oracle,all,629,571,0.9077901430842608,0.8826378190062323,0.9279917515594829,2.5249470416972746,,,,,CHEMBL233_Ki
99182118,mondrian_nb,cliffB_oracle,cliff,27,12,0.4444444444444444,0.27585858177023004,0.6268697548677552,2.4116406238825183,,,,,CHEMBL233_Ki
99182118,mondrian_nb,cliffB_oracle,noncliff,602,559,0.9285714285714286,0.9051672481364045,0.9465407234580522,2.5300288910012583,,,,,CHEMBL233_Ki
99182118,mondrian_nb,cliffA,all,629,571,0.9077901430842608,0.8826378190062323,0.9279917515594829,2.5249470416972746,,,,,CHEMBL233_Ki
99182118,mondrian_nb,cliffA,cliff,64,45,0.703125,0.5822979889645707,0.8009484867446022,2.3308011026727513,,,,,CHEMBL233_Ki
99182118,mondrian_nb,cliffA,noncliff,565,526,0.9309734513274336,0.907028793362095,0.9490972720791168,2.546938794082353,,,,,CHEMBL233_Ki
99182118,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.5249470416972746,0.8648648648648649,0.09381282108554834,0.8333333333333334,0.12698412698412698,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffB_oracle,all,629,558,0.8871224165341812,0.8600062769680544,0.9095387539588525,2.471640051644094,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffB_oracle,cliff,27,16,0.5925925925925926,0.4072670096806468,0.7548524292560443,2.5999474884666975,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffB_oracle,noncliff,602,542,0.9003322259136213,0.8738059163856318,0.9217817625068647,2.465885399162017,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffA,all,629,558,0.8871224165341812,0.8600062769680544,0.9095387539588525,2.471640051644094,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffA,cliff,64,46,0.71875,0.5986606971779259,0.8140662766627217,2.5079427665779566,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,cliffA,noncliff,565,512,0.9061946902654867,0.8793356359036338,0.9275675756723748,2.467527885704683,,,,,CHEMBL233_Ki
99182118,mondrian_nnsim,__bins__,__summary__,-1,-1,,,,2.471640051644094,0.8175675675675675,0.12458119276301094,0.8095238095238095,0.1507936507936508,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffB_oracle,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.6092663497251247,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffB_oracle,cliff,27,12,0.4444444444444444,0.27585858177023004,0.6268697548677552,2.266689436857224,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffB_oracle,noncliff,602,561,0.9318936877076412,0.9089084522425174,0.9494019067286407,2.624631094986642,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffA,all,629,573,0.9109697933227345,0.8861471741806662,0.9308030947910194,2.6092663497251247,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffA,cliff,64,46,0.71875,0.5986606971779259,0.8140662766627217,2.331941373143961,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,cliffA,noncliff,565,527,0.9327433628318584,0.9090319220644146,0.950610061510026,2.6406801523821066,,,,,CHEMBL233_Ki
99182118,mondrian_pairgap,__bins__,__summary__,-1,-1,,,,2.6092663497251247,0.8648648648648649,0.08513513513513504,0.8095238095238095,0.15873015873015872,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffB_oracle,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.485923038637184,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffB_oracle,cliff,27,15,0.5555555555555556,0.3731302451322448,0.72414141822977,2.6332943541960407,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffB_oracle,noncliff,602,557,0.925249169435216,0.9014385034920782,0.9436670807256773,2.4793133616935137,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffA,all,629,572,0.9093799682034976,0.8843914811543093,0.9293984386143911,2.485923038637184,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffA,cliff,64,42,0.65625,0.5340364020991819,0.7607685792155665,2.4677169850873684,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,cliffA,noncliff,565,530,0.9380530973451328,0.9150655938921348,0.9551241440819922,2.487985317269375,,,,,CHEMBL233_Ki
99182118,mondrian_rfstd,__bins__,__summary__,-1,-1,,,,2.485923038637184,0.8783783783783784,0.08029930757203485,0.8968253968253969,0.04761904761904756,CHEMBL233_Ki
89709943,global,cliffB_oracle,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.4633145207828964,,,,,CHEMBL233_Ki
89709943,global,cliffB_oracle,cliff,18,12,0.6666666666666666,0.43749467295945105,0.837212252491663,2.463314520782896,,,,,CHEMBL233_Ki
89709943,global,cliffB_oracle,noncliff,611,551,0.9018003273322422,0.8756342081337147,0.9229456419332764,2.463314520782896,,,,,CHEMBL233_Ki
89709943,global,cliffA,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.4633145207828964,,,,,CHEMBL233_Ki
89709943,global,cliffA,cliff,45,37,0.8222222222222222,0.6867017537354023,0.9070561048589585,2.4633145207828964,,,,,CHEMBL233_Ki
89709943,global,cliffA,noncliff,584,526,0.9006849315068494,0.8737476057546529,0.9223854212334135,2.463314520782896,,,,,CHEMBL233_Ki
89709943,global,__bins__,__summary__,-1,-1,,,,2.4633145207828964,0.8356164383561644,0.12306124759424886,0.7619047619047619,0.2063492063492064,CHEMBL233_Ki
89709943,mondrian_pair,cliffB_oracle,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.464634297540323,,,,,CHEMBL233_Ki
89709943,mondrian_pair,cliffB_oracle,cliff,18,12,0.6666666666666666,0.43749467295945105,0.837212252491663,2.4658442475868045,,,,,CHEMBL233_Ki
89709943,mondrian_pair,cliffB_oracle,noncliff,611,551,0.9018003273322422,0.8756342081337147,0.9229456419332764,2.46459865253077,,,,,CHEMBL233_Ki
89709943,mondrian_pair,cliffA,all,629,563,0.8950715421303657,0.8686764555053191,0.9166703214365141,2.464634297540323,,,,,CHEMBL233_Ki
89709943,mondrian_pair,cliffA,cliff,45,37,0.8222222222222222,0.6867017537354023,0.9070561048589585,2.465961004208524,,,,,CHEMBL233_Ki
89709943,mondrian_pair,cliffA,noncliff,584,526,0.9006849315068494,0.8737476057546529,0.9223854212334135,2.464532068430615,,,,,CHEMBL233_Ki
89709943,mondrian_pair,__bins__,__summary__,-1,-1,,,,2.464634297540323,0.8356164383561644,0.12306124759424886,0.7619047619047619,0.2063492063492064,CHEMBL233_Ki
89709943,mondrian_wstd,cliffB_oracle,all,629,560,0.890302066772655,0.8634695747150253,0.9123961546178522,2.410741884178894,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,cliffB_oracle,cliff,18,13,0.7222222222222222,0.4912734343970254,0.8750024662044601,2.711987542812688,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,cliffB_oracle,noncliff,611,547,0.8952536824877251,0.868453319760266,0.9171150459879147,2.401867216657767,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,cliffA,all,629,560,0.890302066772655,0.8634695747150253,0.9123961546178522,2.410741884178894,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,cliffA,cliff,45,39,0.8666666666666667,0.7382269817382293,0.9374285125243192,2.6855418612378616,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,cliffA,noncliff,584,521,0.8921232876712328,0.8643521631793555,0.9147694743431539,2.3895672284123632,,,,,CHEMBL233_Ki
89709943,mondrian_wstd,__bins__,__summary__,-1,-1,,,,2.410741884178894,0.85,0.0746575342465754,0.7777777777777778,0.18253968253968256,CHEMBL233_Ki
89709943,mondrian_std,cliffB_oracle,all,629,564,0.8966613672496025,0.8704153890809713,0.9180917370638472,2.4203651069152627,,,,,CHEMBL233_Ki
89709943,mondrian_std,cliffB_oracle,cliff,18,13,0.7222222222222222,0.4912734343970254,0.8750024662044601,2.704027123197624,,,,,CHEMBL233_Ki
89709943,mondrian_std,cliffB_oracle,noncliff,611,551,0.9018003273322422,0.8756342081337147,0.9229456419332764,2.4120084517711016,,,,,CHEMBL233_Ki
89709943,mondrian_std,cliffA,all,629,564,0.8966613672496025,0.8704153890809713,0.9180917370638472,2.4203651069152627,,,,,CHEMBL233_Ki
89709943,mondrian_std,cliffA,cliff,45,39,0.8666666666666667,0.7382269817382293,0.9374285125243192,2.6931286080085948,,,,,CHEMBL233_Ki
89709943,mondrian_std,cliffA,noncliff,584,525,0.898972602739726,0.8718643781612722,0.9208663709336827,2.3993473713858107,,,,,CHEMBL233_Ki
89709943,mondrian_std,__bins__,__summary__,-1,-1,,,,2.4203651069152627,0.8677685950413223,0.056888939205253064,0.7857142857142857,0.18253968253968256,CHEMBL233_Ki
89709943,mondrian_iqr,cliffB_oracle,all,629,561,0.8918918918918919,0.8652035802086309,0.9138224983272318,2.485826987923321,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,cliffB_oracle,cliff,18,13,0.7222222222222222,0.4912734343970254,0.8750024662044601,2.7222717158613046,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,cliffB_oracle,noncliff,611,548,0.8968903436988543,0.8702457409138601,0.9185754959140232,2.4788613494570626,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,cliffA,all,629,561,0.8918918918918919,0.8652035802086309,0.9138224983272318,2.485826987923321,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,cliffA,cliff,45,39,0.8666666666666667,0.7382269817382293,0.9374285125243192,2.7394954005539143,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,cliffA,noncliff,584,522,0.8938356164383562,0.8662272008788927,0.9162967145367282,2.466280620511717,,,,,CHEMBL233_Ki
89709943,mondrian_iqr,__bins__,__summary__,-1,-1,,,,2.485826987923321,0.8583333333333333,0.06728650137741055,0.7857142857142857,0.16666666666666663,CHEMBL233_Ki
89709943,mondrian_nb,cliffB_oracle,all,629,562,0.8934817170111288,0.8669391967033577,0.9152472310354902,2.4570870630405564,,,,,CHEMBL233_Ki
89709943,mondrian_nb,cliffB_oracle,cliff,18,10,0.5555555555555556,0.33716415642042774,0.7544048187299437,2.4090935373138933,,,,,CHEMBL233_Ki
89709943,mondrian_nb,cliffB_oracle,noncliff,611,552,0.9034369885433715,0.8774342334207361,0.9243984877259577,2.4585009475955153,,,,,CHEMBL233_Ki
89709943,mondrian_nb,cliffA,all,629,562,0.8934817170111288,0.8669391967033577,0.9152472310354902,2.4570870630405564,,,,,CHEMBL233_Ki
89709943,mondrian_nb,cliffA,cliff,45,35,0.7777777777777778,0.6373070782524372,0.8745531446737361,2.427482522167416,,,,,CHEMBL233_Ki
89709943,mondrian_nb,cliffA,noncliff,584,527,0.9023972602739726,0.8756329957726976,0.9239023091084801,2.459368234854411,,,,,CHEMBL233_Ki
89709943,mondrian_nb,__bins__,__summary__,-1,-1,,,,2.4570870630405564,0.8287671232876712,0.12164609985282471,0.7777777777777778,0.18253968253968256,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffB_oracle,all,629,558,0.8871224165341812,0.8600062769680544,0.9095387539588525,2.4452495922377895,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffB_oracle,cliff,18,12,0.6666666666666666,0.43749467295945105,0.837212252491663,2.5337422694665617,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffB_oracle,noncliff,611,546,0.8936170212765957,0.8666627022772687,0.9156527923912093,2.4426426066565816,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffA,all,629,558,0.8871224165341812,0.8600062769680544,0.9095387539588525,2.4452495922377895,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffA,cliff,45,36,0.8,0.6617703088385799,0.8910387319216871,2.5198969600085444,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,cliffA,noncliff,584,522,0.8938356164383562,0.8662272008788927,0.9162967145367282,2.439497654652714,,,,,CHEMBL233_Ki
89709943,mondrian_nnsim,__bins__,__summary__,-1,-1,,,,2.4452495922377895,0.8356164383561644,0.11479678478433153,0.753968253968254,0.2063492063492064,CHEMBL233_Ki
